Strain	Lineage	BddV1	scaffold_10	start	end	coverage	Average_NCL	Coverage/AverageNCL
KRBOOR_323	ASIA	Infected	scaffold_10	21	55	1	173.02	0.005779679
KRBOOR_323	ASIA	Infected	scaffold_10	221	344	3.471545	173.02	0.020064415
KRBOOR_323	ASIA	Infected	scaffold_10	403	1403	30.53	173.02	0.176453589
KRBOOR_323	ASIA	Infected	scaffold_10	1403	2403	111.885	173.02	0.646659346
KRBOOR_323	ASIA	Infected	scaffold_10	2403	3403	145.077	173.02	0.838498439
KRBOOR_323	ASIA	Infected	scaffold_10	3403	4403	82.556	173.02	0.477147151
KRBOOR_323	ASIA	Infected	scaffold_10	4403	4771	52.190217	173.02	0.301642683
KRBOOR_323	ASIA	Infected	scaffold_10	6676	7291	95.130081	173.02	0.549821298
KRBOOR_323	ASIA	Infected	scaffold_10	7912	8912	25.363	173.02	0.14658999
KRBOOR_323	ASIA	Infected	scaffold_10	8912	9912	30.422	173.02	0.175829384
KRBOOR_323	ASIA	Infected	scaffold_10	9912	10341	20.216783	173.02	0.116846509
KRBOOR_323	ASIA	Infected	scaffold_10	10358	10458	1	173.02	0.005779679
KRBOOR_323	ASIA	Infected	scaffold_10	10464	11464	32.986	173.02	0.19064848
KRBOOR_323	ASIA	Infected	scaffold_10	11464	11554	9.588889	173.02	0.055420697
KRBOOR_323	ASIA	Infected	scaffold_10	11557	11701	8.131944	173.02	0.047000023
KRBOOR_323	ASIA	Infected	scaffold_10	11733	12256	17.977055	173.02	0.103901601
KRBOOR_323	ASIA	Infected	scaffold_10	12265	12464	15.170854	173.02	0.087682661
KRBOOR_323	ASIA	Infected	scaffold_10	12473	13127	14.850153	173.02	0.085829112
KRBOOR_323	ASIA	Infected	scaffold_10	13477	13586	1	173.02	0.005779679
KRBOOR_323	ASIA	Infected	scaffold_10	15473	16473	107.144	173.02	0.619257889
KRBOOR_323	ASIA	Infected	scaffold_10	16473	17473	216.777	173.02	1.252901399
KRBOOR_323	ASIA	Infected	scaffold_10	17473	18473	454.168	173.02	2.624945093
KRBOOR_323	ASIA	Infected	scaffold_10	18473	19473	253.97	173.02	1.467864987
KRBOOR_323	ASIA	Infected	scaffold_10	19473	20473	302.017	173.02	1.745561207
KRBOOR_323	ASIA	Infected	scaffold_10	20473	21473	281.363	173.02	1.626187724
KRBOOR_323	ASIA	Infected	scaffold_10	21473	22473	213.068	173.02	1.231464571
KRBOOR_323	ASIA	Infected	scaffold_10	22473	23473	245.595	173.02	1.419460178
KRBOOR_323	ASIA	Infected	scaffold_10	23473	24473	164.789	173.02	0.952427465
KRBOOR_323	ASIA	Infected	scaffold_10	24473	25473	208.149	173.02	1.203034331
KRBOOR_323	ASIA	Infected	scaffold_10	25473	26473	314.897	173.02	1.820003468
KRBOOR_323	ASIA	Infected	scaffold_10	26473	27473	131.315	173.02	0.758958502
KRBOOR_323	ASIA	Infected	scaffold_10	27473	27799	52.91411	173.02	0.305826552
KRBOOR_323	ASIA	Infected	scaffold_10	27811	28811	43.105	173.02	0.249133048
KRBOOR_323	ASIA	Infected	scaffold_10	28811	29126	40.11746	173.02	0.231866027
KRBOOR_323	ASIA	Infected	scaffold_10	29130	30130	19.611	173.02	0.113345278
KRBOOR_323	ASIA	Infected	scaffold_10	30130	31130	30.19	173.02	0.174488498
KRBOOR_323	ASIA	Infected	scaffold_10	31130	31421	9.312715	173.02	0.0538245
KRBOOR_323	ASIA	Infected	scaffold_10	31430	32398	35.819215	173.02	0.207023552
KRBOOR_323	ASIA	Infected	scaffold_10	32502	32602	1	173.02	0.005779679
KRBOOR_323	ASIA	Infected	scaffold_10	32630	33630	15.294	173.02	0.088394405
KRBOOR_323	ASIA	Infected	scaffold_10	33630	33944	45.904459	173.02	0.265313022
KRBOOR_323	ASIA	Infected	scaffold_10	33956	34956	81.61	173.02	0.471679575
KRBOOR_323	ASIA	Infected	scaffold_10	34956	35956	61.223	173.02	0.353849266
KRBOOR_323	ASIA	Infected	scaffold_10	35956	36106	2.406667	173.02	0.013909762
KRBOOR_323	ASIA	Infected	scaffold_10	36217	37217	68.038	173.02	0.393237776
KRBOOR_323	ASIA	Infected	scaffold_10	37217	38217	74.045	173.02	0.427956306
KRBOOR_323	ASIA	Infected	scaffold_10	38217	39217	103.146	173.02	0.596150734
KRBOOR_323	ASIA	Infected	scaffold_10	39217	39377	42.90625	173.02	0.247984337
KRBOOR_323	ASIA	Infected	scaffold_10	39384	40384	22.743	173.02	0.131447232
KRBOOR_323	ASIA	Infected	scaffold_10	40384	41384	109.003	173.02	0.630002312
KRBOOR_323	ASIA	Infected	scaffold_10	41384	42384	132.439	173.02	0.765454861
KRBOOR_323	ASIA	Infected	scaffold_10	42384	42914	40.845283	173.02	0.23607261
KRBOOR_323	ASIA	Infected	scaffold_10	43037	43291	5.125984	173.02	0.02962654
KRBOOR_323	ASIA	Infected	scaffold_10	43295	44295	31.291	173.02	0.180851925
KRBOOR_323	ASIA	Infected	scaffold_10	44295	45295	25.778	173.02	0.148988556
KRBOOR_323	ASIA	Infected	scaffold_10	45295	45581	47.65035	173.02	0.275403711
KRBOOR_323	ASIA	Infected	scaffold_10	45594	46594	59.82	173.02	0.345740377
KRBOOR_323	ASIA	Infected	scaffold_10	46594	46638	5.795455	173.02	0.033495868
KRBOOR_323	ASIA	Infected	scaffold_10	46704	47574	22.581609	173.02	0.130514443
KRBOOR_323	ASIA	Infected	scaffold_10	47595	48087	27.603659	173.02	0.159540279
KRBOOR_323	ASIA	Infected	scaffold_10	48130	49001	36.650976	173.02	0.211830863
KRBOOR_323	ASIA	Infected	scaffold_10	49003	50003	94.36	173.02	0.545370477
KRBOOR_323	ASIA	Infected	scaffold_10	50003	50633	40.787302	173.02	0.235737499
KRBOOR_323	ASIA	Infected	scaffold_10	50646	51156	20.282353	173.02	0.117225483
KRBOOR_323	ASIA	Infected	scaffold_10	51220	51573	22.750708	173.02	0.131491781
KRBOOR_323	ASIA	Infected	scaffold_10	51576	51768	15.416667	173.02	0.089103381
KRBOOR_323	ASIA	Infected	scaffold_10	51778	52658	72.082955	173.02	0.416616316
KRBOOR_323	ASIA	Infected	scaffold_10	52755	52857	1.960784	173.02	0.011332701
KRBOOR_323	ASIA	Infected	scaffold_10	52872	52897	0	173.02	0
KRBOOR_323	ASIA	Infected	scaffold_10	52922	53394	8.563559	173.02	0.049494619
KRBOOR_323	ASIA	Infected	scaffold_10	53423	54423	59.962	173.02	0.346561091
KRBOOR_323	ASIA	Infected	scaffold_10	54423	55423	50.377	173.02	0.291162871
KRBOOR_323	ASIA	Infected	scaffold_10	55423	56423	29.82	173.02	0.172350017
KRBOOR_323	ASIA	Infected	scaffold_10	56423	56465	2.52381	173.02	0.014586811
KRBOOR_323	ASIA	Infected	scaffold_10	56483	57483	31.574	173.02	0.182487574
KRBOOR_323	ASIA	Infected	scaffold_10	57483	58483	103.071	173.02	0.595717258
KRBOOR_323	ASIA	Infected	scaffold_10	58483	58769	41.335664	173.02	0.238906855
KRBOOR_323	ASIA	Infected	scaffold_10	58798	59321	9.910134	173.02	0.05727739
KRBOOR_323	ASIA	Infected	scaffold_10	59323	60323	130.719	173.02	0.755513813
KRBOOR_323	ASIA	Infected	scaffold_10	60323	61323	223.957	173.02	1.294399491
KRBOOR_323	ASIA	Infected	scaffold_10	61323	62323	316.347	173.02	1.828384002
KRBOOR_323	ASIA	Infected	scaffold_10	62323	63323	246.876	173.02	1.426863946
KRBOOR_323	ASIA	Infected	scaffold_10	63323	64323	184.182	173.02	1.064512773
KRBOOR_323	ASIA	Infected	scaffold_10	64323	65323	225.041	173.02	1.300664663
KRBOOR_323	ASIA	Infected	scaffold_10	65323	66323	235.428	173.02	1.360698185
KRBOOR_323	ASIA	Infected	scaffold_10	66323	67176	177.89449	173.02	1.028172986
KRBOOR_323	ASIA	Infected	scaffold_10	67195	68195	71.528	173.02	0.413408854
KRBOOR_323	ASIA	Infected	scaffold_10	68195	69195	247.837	173.02	1.432418218
KRBOOR_323	ASIA	Infected	scaffold_10	69195	70195	143.654	173.02	0.830273957
KRBOOR_323	ASIA	Infected	scaffold_10	70195	71195	180.683	173.02	1.044289677
KRBOOR_323	ASIA	Infected	scaffold_10	71195	72055	161.49186	173.02	0.933371055
KRBOOR_323	ASIA	Infected	scaffold_10	72321	72362	1	173.02	0.005779679
KRBOOR_323	ASIA	Infected	scaffold_10	73557	74557	67.762	173.02	0.391642585
KRBOOR_323	ASIA	Infected	scaffold_10	74557	75557	56.448	173.02	0.3262513
KRBOOR_323	ASIA	Infected	scaffold_10	75557	76557	124.229	173.02	0.718003699
KRBOOR_323	ASIA	Infected	scaffold_10	76557	77557	90.828	173.02	0.524956652
KRBOOR_323	ASIA	Infected	scaffold_10	77557	78557	156.589	173.02	0.9050341
KRBOOR_323	ASIA	Infected	scaffold_10	78557	79557	87.539	173.02	0.505947289
KRBOOR_323	ASIA	Infected	scaffold_10	79557	80557	121.743	173.02	0.703635418
KRBOOR_323	ASIA	Infected	scaffold_10	80557	81557	138.534	173.02	0.800682002
KRBOOR_323	ASIA	Infected	scaffold_10	81557	82557	96.306	173.02	0.556617732
KRBOOR_323	ASIA	Infected	scaffold_10	82557	83557	83.883	173.02	0.484816784
KRBOOR_323	ASIA	Infected	scaffold_10	83557	84557	121.835	173.02	0.704167148
KRBOOR_323	ASIA	Infected	scaffold_10	84557	85557	217.258	173.02	1.255681424
KRBOOR_323	ASIA	Infected	scaffold_10	85557	86557	108.16	173.02	0.625130043
KRBOOR_323	ASIA	Infected	scaffold_10	86557	87557	74.288	173.02	0.429360768
KRBOOR_323	ASIA	Infected	scaffold_10	87557	88557	157.3	173.02	0.909143452
KRBOOR_323	ASIA	Infected	scaffold_10	88557	89557	106.338	173.02	0.614599468
KRBOOR_323	ASIA	Infected	scaffold_10	89557	90557	91.599	173.02	0.529412785
KRBOOR_323	ASIA	Infected	scaffold_10	90557	91557	91.693	173.02	0.529956074
KRBOOR_323	ASIA	Infected	scaffold_10	91557	92557	87.557	173.02	0.506051324
KRBOOR_323	ASIA	Infected	scaffold_10	92557	92746	9.57672	173.02	0.055350364
KRBOOR_323	ASIA	Infected	scaffold_10	92788	93651	27.127462	173.02	0.156788013
KRBOOR_323	ASIA	Infected	scaffold_10	94103	94459	5.921348	173.02	0.034223489
KRBOOR_323	ASIA	Infected	scaffold_10	94521	95316	9.475472	173.02	0.054765183
KRBOOR_323	ASIA	Infected	scaffold_10	95325	95955	8.834921	173.02	0.051063004
KRBOOR_323	ASIA	Infected	scaffold_10	96045	96105	4.816667	173.02	0.027838787
KRBOOR_323	ASIA	Infected	scaffold_10	96132	97132	125.909	173.02	0.727713559
KRBOOR_323	ASIA	Infected	scaffold_10	97132	98132	147.255	173.02	0.85108658
KRBOOR_323	ASIA	Infected	scaffold_10	98132	99132	177.047	173.02	1.023274766
KRBOOR_323	ASIA	Infected	scaffold_10	99132	100132	165.2	173.02	0.954802913
KRBOOR_323	ASIA	Infected	scaffold_10	100132	101132	153.423	173.02	0.886735637
KRBOOR_323	ASIA	Infected	scaffold_10	101132	102132	157.08	173.02	0.907871922
KRBOOR_323	ASIA	Infected	scaffold_10	102132	103132	142.697	173.02	0.824742804
KRBOOR_323	ASIA	Infected	scaffold_10	103132	104132	161.607	173.02	0.934036528
KRBOOR_323	ASIA	Infected	scaffold_10	104132	105132	158.715	173.02	0.917321697
KRBOOR_323	ASIA	Infected	scaffold_10	105132	106132	148.019	173.02	0.855502254
KRBOOR_323	ASIA	Infected	scaffold_10	106132	107132	159.094	173.02	0.919512195
KRBOOR_323	ASIA	Infected	scaffold_10	107132	108132	155.3	173.02	0.897584094
KRBOOR_323	ASIA	Infected	scaffold_10	108132	109132	142.859	173.02	0.825679112
KRBOOR_323	ASIA	Infected	scaffold_10	109132	110132	111.665	173.02	0.645387816
KRBOOR_323	ASIA	Infected	scaffold_10	110132	111132	145.787	173.02	0.842602011
KRBOOR_323	ASIA	Infected	scaffold_10	111132	112132	162.657	173.02	0.94010519
KRBOOR_323	ASIA	Infected	scaffold_10	112132	113132	153.726	173.02	0.88848688
KRBOOR_323	ASIA	Infected	scaffold_10	113132	114132	156.809	173.02	0.906305629
KRBOOR_323	ASIA	Infected	scaffold_10	114132	115132	158.624	173.02	0.916795746
KRBOOR_323	ASIA	Infected	scaffold_10	115132	116132	154.059	173.02	0.890411513
KRBOOR_323	ASIA	Infected	scaffold_10	116132	117132	182.18	173.02	1.052941856
KRBOOR_323	ASIA	Infected	scaffold_10	117132	118132	153.604	173.02	0.887781759
KRBOOR_323	ASIA	Infected	scaffold_10	118132	119132	141.751	173.02	0.819275228
KRBOOR_323	ASIA	Infected	scaffold_10	119132	120132	145.065	173.02	0.838429083
KRBOOR_323	ASIA	Infected	scaffold_10	120132	121132	146.985	173.02	0.849526066
KRBOOR_323	ASIA	Infected	scaffold_10	121132	122132	166.435	173.02	0.961940816
KRBOOR_323	ASIA	Infected	scaffold_10	122132	123132	144.451	173.02	0.834880361
KRBOOR_323	ASIA	Infected	scaffold_10	123132	124132	156.674	173.02	0.905525373
KRBOOR_323	ASIA	Infected	scaffold_10	124132	125132	146.698	173.02	0.847867299
KRBOOR_323	ASIA	Infected	scaffold_10	125132	126132	162.618	173.02	0.939879783
KRBOOR_323	ASIA	Infected	scaffold_10	126132	127132	164.209	173.02	0.949075251
KRBOOR_323	ASIA	Infected	scaffold_10	127132	128132	147.477	173.02	0.852369668
KRBOOR_323	ASIA	Infected	scaffold_10	128132	129132	154.325	173.02	0.891948908
KRBOOR_323	ASIA	Infected	scaffold_10	129132	130132	154.429	173.02	0.892549994
KRBOOR_323	ASIA	Infected	scaffold_10	130132	131132	155.529	173.02	0.898907641
KRBOOR_323	ASIA	Infected	scaffold_10	131132	132132	176.311	173.02	1.019020922
KRBOOR_323	ASIA	Infected	scaffold_10	132132	133132	153.301	173.02	0.886030517
KRBOOR_323	ASIA	Infected	scaffold_10	133132	134132	149.755	173.02	0.865535776
KRBOOR_323	ASIA	Infected	scaffold_10	134132	135132	154.569	173.02	0.893359149
KRBOOR_323	ASIA	Infected	scaffold_10	135132	136132	156.874	173.02	0.906681309
KRBOOR_323	ASIA	Infected	scaffold_10	136132	137132	141.113	173.02	0.815587793
KRBOOR_323	ASIA	Infected	scaffold_10	137132	138132	161.57	173.02	0.933822679
KRBOOR_323	ASIA	Infected	scaffold_10	138132	139132	145.789	173.02	0.842613571
KRBOOR_323	ASIA	Infected	scaffold_10	139132	140132	148.48	173.02	0.858166686
KRBOOR_323	ASIA	Infected	scaffold_10	140132	141132	127.825	173.02	0.738787423
KRBOOR_323	ASIA	Infected	scaffold_10	141132	142132	133.847	173.02	0.773592648
KRBOOR_323	ASIA	Infected	scaffold_10	142132	143132	144.77	173.02	0.836724078
KRBOOR_323	ASIA	Infected	scaffold_10	143132	143884	143.268617	173.02	0.828046567
KRBOOR_323	ASIA	Infected	scaffold_10	143886	144886	143.252	173.02	0.827950526
KRBOOR_323	ASIA	Infected	scaffold_10	144886	145886	168.942	173.02	0.97643047
KRBOOR_323	ASIA	Infected	scaffold_10	145886	146886	160.191	173.02	0.925852503
KRBOOR_323	ASIA	Infected	scaffold_10	146886	147886	150.093	173.02	0.867489308
KRBOOR_323	ASIA	Infected	scaffold_10	147886	148886	136.835	173.02	0.790862328
KRBOOR_323	ASIA	Infected	scaffold_10	148886	149886	137.383	173.02	0.794029592
KRBOOR_323	ASIA	Infected	scaffold_10	149886	150886	162.35	173.02	0.938330829
KRBOOR_323	ASIA	Infected	scaffold_10	150886	151886	145.672	173.02	0.841937348
KRBOOR_323	ASIA	Infected	scaffold_10	151886	152886	136.729	173.02	0.790249682
KRBOOR_323	ASIA	Infected	scaffold_10	152886	153886	155.53	173.02	0.89891342
KRBOOR_323	ASIA	Infected	scaffold_10	153886	154886	164.696	173.02	0.951889955
KRBOOR_323	ASIA	Infected	scaffold_10	154886	155886	157.656	173.02	0.911201017
KRBOOR_323	ASIA	Infected	scaffold_10	155886	156886	159.681	173.02	0.922904866
KRBOOR_323	ASIA	Infected	scaffold_10	156886	157886	165.453	173.02	0.956265172
KRBOOR_323	ASIA	Infected	scaffold_10	157886	158886	150.848	173.02	0.871852965
KRBOOR_323	ASIA	Infected	scaffold_10	158886	159886	146.667	173.02	0.847688129
KRBOOR_323	ASIA	Infected	scaffold_10	159886	160886	145.635	173.02	0.8417235
KRBOOR_323	ASIA	Infected	scaffold_10	160886	161886	150.613	173.02	0.87049474
KRBOOR_323	ASIA	Infected	scaffold_10	161886	162886	136.285	173.02	0.787683505
KRBOOR_323	ASIA	Infected	scaffold_10	162886	163886	142.794	173.02	0.825303433
KRBOOR_323	ASIA	Infected	scaffold_10	163886	164886	161.442	173.02	0.933082881
KRBOOR_323	ASIA	Infected	scaffold_10	164886	165886	156.897	173.02	0.906814241
KRBOOR_323	ASIA	Infected	scaffold_10	165886	166886	147.012	173.02	0.849682118
KRBOOR_323	ASIA	Infected	scaffold_10	166886	167886	150.37	173.02	0.869090279
KRBOOR_323	ASIA	Infected	scaffold_10	167886	168886	166.283	173.02	0.961062305
KRBOOR_323	ASIA	Infected	scaffold_10	168886	169886	152.031	173.02	0.878690325
KRBOOR_323	ASIA	Infected	scaffold_10	169886	170886	125.109	173.02	0.723089816
KRBOOR_323	ASIA	Infected	scaffold_10	170886	171886	140.79	173.02	0.813720957
KRBOOR_323	ASIA	Infected	scaffold_10	171886	172886	140.876	173.02	0.814218009
KRBOOR_323	ASIA	Infected	scaffold_10	172886	173886	164.295	173.02	0.949572304
KRBOOR_323	ASIA	Infected	scaffold_10	173886	174886	164.369	173.02	0.95
KRBOOR_323	ASIA	Infected	scaffold_10	174886	175886	150.65	173.02	0.870708589
KRBOOR_323	ASIA	Infected	scaffold_10	175886	176886	159.612	173.02	0.922506069
KRBOOR_323	ASIA	Infected	scaffold_10	176886	177886	156.11	173.02	0.902265634
KRBOOR_323	ASIA	Infected	scaffold_10	177886	178886	155.527	173.02	0.898896081
KRBOOR_323	ASIA	Infected	scaffold_10	178886	179886	150.71	173.02	0.871055369
KRBOOR_323	ASIA	Infected	scaffold_10	179886	180886	153.347	173.02	0.886296382
KRBOOR_323	ASIA	Infected	scaffold_10	180886	181886	138.313	173.02	0.799404693
KRBOOR_323	ASIA	Infected	scaffold_10	181886	182886	175.863	173.02	1.016431626
KRBOOR_323	ASIA	Infected	scaffold_10	182886	183886	148.053	173.02	0.855698763
KRBOOR_323	ASIA	Infected	scaffold_10	183886	184886	159.183	173.02	0.920026587
KRBOOR_323	ASIA	Infected	scaffold_10	184886	185886	146.082	173.02	0.844307017
KRBOOR_323	ASIA	Infected	scaffold_10	185886	186886	162.862	173.02	0.941290024
KRBOOR_323	ASIA	Infected	scaffold_10	186886	187886	163.822	173.02	0.946838516
KRBOOR_323	ASIA	Infected	scaffold_10	187886	188886	175.516	173.02	1.014426078
KRBOOR_323	ASIA	Infected	scaffold_10	188886	189886	157.476	173.02	0.910160675
KRBOOR_323	ASIA	Infected	scaffold_10	189886	190886	160.647	173.02	0.928488036
KRBOOR_323	ASIA	Infected	scaffold_10	190886	191886	164.978	173.02	0.953519824
KRBOOR_323	ASIA	Infected	scaffold_10	191886	192886	147.674	173.02	0.853508265
KRBOOR_323	ASIA	Infected	scaffold_10	192886	193886	146.606	173.02	0.847335568
KRBOOR_323	ASIA	Infected	scaffold_10	193886	194886	165.667	173.02	0.957502023
KRBOOR_323	ASIA	Infected	scaffold_10	194886	195886	154.361	173.02	0.892156976
KRBOOR_323	ASIA	Infected	scaffold_10	195886	196886	143.397	173.02	0.828788579
KRBOOR_323	ASIA	Infected	scaffold_10	196886	197886	139.976	173.02	0.809016299
KRBOOR_323	ASIA	Infected	scaffold_10	197886	198886	135.193	173.02	0.781372096
KRBOOR_323	ASIA	Infected	scaffold_10	198886	199886	158.054	173.02	0.913501329
KRBOOR_323	ASIA	Infected	scaffold_10	199886	200886	159.14	173.02	0.91977806
KRBOOR_323	ASIA	Infected	scaffold_10	200886	201886	167.038	173.02	0.965425962
KRBOOR_323	ASIA	Infected	scaffold_10	201886	202886	168.879	173.02	0.976066351
KRBOOR_323	ASIA	Infected	scaffold_10	202886	203886	154.317	173.02	0.89190267
KRBOOR_323	ASIA	Infected	scaffold_10	203886	204886	163.566	173.02	0.945358918
KRBOOR_323	ASIA	Infected	scaffold_10	204886	205886	145.069	173.02	0.838452202
KRBOOR_323	ASIA	Infected	scaffold_10	205886	206886	168.834	173.02	0.975806265
KRBOOR_323	ASIA	Infected	scaffold_10	206886	207886	165.211	173.02	0.954866489
KRBOOR_323	ASIA	Infected	scaffold_10	207886	208886	166.377	173.02	0.961605595
KRBOOR_323	ASIA	Infected	scaffold_10	208886	209886	152.413	173.02	0.880898162
KRBOOR_323	ASIA	Infected	scaffold_10	209886	210886	146.816	173.02	0.848549301
KRBOOR_323	ASIA	Infected	scaffold_10	210886	211886	148.982	173.02	0.861068085
KRBOOR_323	ASIA	Infected	scaffold_10	211886	212886	155.755	173.02	0.900213848
KRBOOR_323	ASIA	Infected	scaffold_10	212886	213886	142.055	173.02	0.821032251
KRBOOR_323	ASIA	Infected	scaffold_10	213886	214886	154.696	173.02	0.894093168
KRBOOR_323	ASIA	Infected	scaffold_10	214886	215886	153.638	173.02	0.887978268
KRBOOR_323	ASIA	Infected	scaffold_10	215886	216886	160.053	173.02	0.925054907
KRBOOR_323	ASIA	Infected	scaffold_10	216886	217886	156.816	173.02	0.906346087
KRBOOR_323	ASIA	Infected	scaffold_10	217886	218886	156.756	173.02	0.905999306
KRBOOR_323	ASIA	Infected	scaffold_10	218886	219886	151.51	173.02	0.875679112
KRBOOR_323	ASIA	Infected	scaffold_10	219886	220886	141.661	173.02	0.818755057
KRBOOR_323	ASIA	Infected	scaffold_10	220886	221886	126.728	173.02	0.732447116
KRBOOR_323	ASIA	Infected	scaffold_10	221886	222886	131.878	173.02	0.762212461
KRBOOR_323	ASIA	Infected	scaffold_10	222886	223886	170.256	173.02	0.984024968
KRBOOR_323	ASIA	Infected	scaffold_10	223886	224886	152.072	173.02	0.878927292
KRBOOR_323	ASIA	Infected	scaffold_10	224886	225886	156.554	173.02	0.904831811
KRBOOR_323	ASIA	Infected	scaffold_10	225886	226886	161.621	173.02	0.934117443
KRBOOR_323	ASIA	Infected	scaffold_10	226886	227886	148.012	173.02	0.855461796
KRBOOR_323	ASIA	Infected	scaffold_10	227886	228886	149.256	173.02	0.862651717
KRBOOR_323	ASIA	Infected	scaffold_10	228886	229886	167.57	173.02	0.968500751
KRBOOR_323	ASIA	Infected	scaffold_10	229886	230886	167.656	173.02	0.968997804
KRBOOR_323	ASIA	Infected	scaffold_10	230886	231886	152.382	173.02	0.880718992
KRBOOR_323	ASIA	Infected	scaffold_10	231886	232886	142.993	173.02	0.826453589
KRBOOR_323	ASIA	Infected	scaffold_10	232886	233886	150.002	173.02	0.866963357
KRBOOR_323	ASIA	Infected	scaffold_10	233886	234886	155.924	173.02	0.901190614
KRBOOR_323	ASIA	Infected	scaffold_10	234886	235886	143.306	173.02	0.828262629
KRBOOR_323	ASIA	Infected	scaffold_10	235886	236886	144.863	173.02	0.837261588
KRBOOR_323	ASIA	Infected	scaffold_10	236886	237886	154.144	173.02	0.890902786
KRBOOR_323	ASIA	Infected	scaffold_10	237886	238886	139.653	173.02	0.807149462
KRBOOR_323	ASIA	Infected	scaffold_10	238886	239886	129.06	173.02	0.745925327
KRBOOR_323	ASIA	Infected	scaffold_10	239886	240886	165.78	173.02	0.958155127
KRBOOR_323	ASIA	Infected	scaffold_10	240886	241886	160.422	173.02	0.927187608
KRBOOR_323	ASIA	Infected	scaffold_10	241886	242886	133.912	173.02	0.773968327
KRBOOR_323	ASIA	Infected	scaffold_10	242886	243886	133.835	173.02	0.773523292
KRBOOR_323	ASIA	Infected	scaffold_10	243886	244886	151.469	173.02	0.875442145
KRBOOR_323	ASIA	Infected	scaffold_10	244886	245886	143.958	173.02	0.832030979
KRBOOR_323	ASIA	Infected	scaffold_10	245886	246886	146.901	173.02	0.849040573
KRBOOR_323	ASIA	Infected	scaffold_10	246886	247886	167.273	173.02	0.966784187
KRBOOR_323	ASIA	Infected	scaffold_10	247886	248886	146.066	173.02	0.844214542
