Scaffold	Start	Coverage	Blanked	Score
scaffold_10	24586	5	3387	0.301029996
scaffold_10	24587	5	3388	0.301029996
scaffold_10	24588	5	3389	0.301029996
scaffold_10	24589	5	3390	0.301029996
scaffold_10	24590	5	3391	0.301029996
scaffold_10	24591	5	3392	0.301029996
scaffold_10	24592	5	3393	0.301029996
scaffold_10	24593	5	3394	0.301029996
scaffold_10	24594	5	3395	0.301029996
scaffold_10	24595	5	3396	0.301029996
scaffold_10	24596	5	3397	0.301029996
scaffold_10	24597	5	3398	0.301029996
scaffold_10	24598	5	3399	0.301029996
scaffold_10	24599	5	3400	0.301029996
scaffold_10	24600	5	3401	0.301029996
scaffold_10	24601	5	3402	0.301029996
scaffold_10	24602	5	3403	0.301029996
scaffold_10	24603	5	3404	0.301029996
scaffold_10	24604	5	3405	0.301029996
scaffold_10	24605	5	3406	0.301029996
scaffold_10	24606	5	3407	0.301029996
scaffold_10	24607	5	3408	0.301029996
scaffold_10	24608	5	3409	0.301029996
scaffold_10	24609	5	3410	0.301029996
scaffold_10	24610	5	3411	0.301029996
scaffold_10	24611	5	3412	0.301029996
scaffold_10	24612	5	3413	0.301029996
scaffold_10	24613	5	3414	0.301029996
scaffold_10	24614	5	3415	0.301029996
scaffold_10	24615	5	3416	0.301029996
scaffold_10	24616	5	3417	0.301029996
scaffold_10	24617	5	3418	0.301029996
scaffold_10	24618	5	3419	0.301029996
scaffold_10	24619	5	3420	0.301029996
scaffold_10	24620	5	3421	0.301029996
scaffold_10	24621	5	3422	0.301029996
scaffold_10	24622	5	3423	0.301029996
scaffold_10	24623	5	3424	0.301029996
scaffold_10	24624	5	3425	0.301029996
scaffold_10	24625	5	3426	0.301029996
scaffold_10	24626	5	3427	0.301029996
scaffold_10	24627	5	3428	0.301029996
scaffold_10	24628	5	3429	0.301029996
scaffold_10	24629	5	3430	0.301029996
scaffold_10	24630	5	3431	0.301029996
scaffold_10	24631	5	3432	0.301029996
scaffold_10	24632	5	3433	0.301029996
scaffold_10	24633	5	3434	0.301029996
scaffold_10	24634	5	3435	0.301029996
scaffold_10	24635	5	3436	0.301029996
scaffold_10	24636	5	3437	0.301029996
scaffold_10	24637	5	3438	0.301029996
scaffold_10	24638	5	3439	0.301029996
scaffold_10	24639	5	3440	0.301029996
scaffold_10	24640	5	3441	0.301029996
scaffold_10	24641	5	3442	0.301029996
scaffold_10	24642	5	3443	0.301029996
scaffold_10	24643	5	3444	0.301029996
scaffold_10	24644	5	3445	0.301029996
scaffold_10	24645	5	3446	0.301029996
scaffold_10	24646	5	3447	0.301029996
scaffold_10	24647	5	3448	0.301029996
scaffold_10	24648	5	3449	0.301029996
scaffold_10	24649	5	3450	0.301029996
scaffold_10	24650	5	3451	0.301029996
scaffold_10	24651	5	3452	0.301029996
scaffold_10	24652	5	3453	0.301029996
scaffold_10	24653	5	3454	0.301029996
scaffold_10	24654	5	3455	0.301029996
scaffold_10	24655	5	3456	0.301029996
scaffold_10	24656	5	3457	0.301029996
scaffold_10	24657	5	3458	0.301029996
scaffold_10	24658	5	3459	0.301029996
scaffold_10	24659	5	3460	0.301029996
scaffold_10	24660	5	3461	0.301029996
scaffold_10	24661	5	3462	0.301029996
scaffold_10	24662	5	3463	0.301029996
scaffold_10	24663	5	3464	0.301029996
scaffold_10	24664	5	3465	0.301029996
scaffold_10	24665	5	3466	0.301029996
scaffold_10	24666	5	3467	0.301029996
scaffold_10	24667	5	3468	0.301029996
scaffold_10	24668	5	3469	0.301029996
scaffold_10	24669	5	3470	0.301029996
scaffold_10	24670	5	3471	0.301029996
scaffold_10	24671	5	3472	0.301029996
scaffold_10	24672	5	3473	0.301029996
scaffold_10	24673	5	3474	0.301029996
scaffold_10	24674	5	3475	0.301029996
scaffold_10	24675	5	3476	0.301029996
scaffold_10	24676	5	3477	0.301029996
scaffold_10	24677	5	3478	0.301029996
scaffold_10	24678	5	3479	0.301029996
scaffold_10	24679	5	3480	0.301029996
scaffold_10	24680	5	3481	0.301029996
scaffold_10	24681	5	3482	0.301029996
scaffold_10	24682	5	3483	0.301029996
scaffold_10	24683	5	3484	0.301029996
scaffold_10	24684	5	3485	0.301029996
scaffold_10	24685	5	3486	0.301029996
scaffold_10	24686	5	3487	0.301029996
scaffold_10	24687	5	3488	0.301029996
scaffold_10	24688	5	3489	0.301029996
scaffold_10	24689	5	3490	0.301029996
scaffold_10	24690	5	3491	0.301029996
scaffold_10	24691	5	3492	0.301029996
scaffold_10	24692	5	3493	0.301029996
scaffold_10	24693	5	3494	0.301029996
scaffold_10	24694	5	3495	0.301029996
scaffold_10	24695	5	3496	0.301029996
scaffold_10	24696	5	3497	0.301029996
scaffold_10	24697	5	3498	0.301029996
scaffold_10	24698	5	3499	0.301029996
scaffold_10	24699	5	3500	0.301029996
scaffold_10	24700	5	3501	0.301029996
scaffold_10	24701	5	3502	0.301029996
scaffold_10	24702	5	3503	0.301029996
scaffold_10	24703	5	3504	0.301029996
scaffold_10	24704	5	3505	0.301029996
scaffold_10	24705	5	3506	0.301029996
scaffold_10	24706	5	3507	0.301029996
scaffold_10	24707	5	3508	0.301029996
scaffold_10	24708	5	3509	0.301029996
scaffold_10	24709	5	3510	0.301029996
scaffold_10	24710	5	3511	0.301029996
scaffold_10	24711	5	3512	0.301029996
scaffold_10	24712	5	3513	0.301029996
scaffold_10	24713	5	3514	0.301029996
scaffold_10	24714	5	3515	0.301029996
scaffold_10	24715	5	3516	0.301029996
scaffold_10	24716	5	3517	0.301029996
scaffold_10	24717	5	3518	0.301029996
scaffold_10	24718	5	3519	0.301029996
scaffold_10	24719	5	3520	0.301029996
scaffold_10	24720	5	3521	0.301029996
scaffold_10	24721	5	3522	0.301029996
scaffold_10	24722	5	3523	0.301029996
scaffold_10	24723	5	3524	0.301029996
scaffold_10	24724	5	3525	0.301029996
scaffold_10	24725	5	3526	0.301029996
scaffold_10	24726	5	3527	0.301029996
scaffold_10	24727	5	3528	0.301029996
scaffold_10	24728	5	3529	0.301029996
scaffold_10	24729	5	3530	0.301029996
scaffold_10	24730	5	3531	0.301029996
scaffold_10	24731	5	3532	0.301029996
scaffold_10	24732	5	3533	0.301029996
scaffold_10	24733	5	3534	0.301029996
scaffold_10	24734	5	3535	0.301029996
scaffold_10	24735	5	3536	0.301029996
scaffold_10	24736	5	3537	0.301029996
scaffold_10	24737	5	3538	0.301029996
scaffold_10	24738	5	3539	0.301029996
scaffold_10	24739	5	3540	0.301029996
scaffold_10	24740	5	3541	0.301029996
scaffold_10	24741	5	3542	0.301029996
scaffold_10	24742	5	3543	0.301029996
scaffold_10	24743	5	3544	0.301029996
scaffold_10	24744	5	3545	0.301029996
scaffold_10	24745	5	3546	0.301029996
scaffold_10	24746	5	3547	0.301029996
scaffold_10	24747	5	3548	0.301029996
scaffold_10	24748	5	3549	0.301029996
scaffold_10	24749	5	3550	0.301029996
scaffold_10	24750	5	3551	0.301029996
scaffold_10	24751	5	3552	0.301029996
scaffold_10	24752	5	3553	0.301029996
scaffold_10	24753	5	3554	0.301029996
scaffold_10	24754	5	3555	0.301029996
scaffold_10	24755	5	3556	0.301029996
scaffold_10	24756	5	3557	0.301029996
scaffold_10	24757	5	3558	0.301029996
scaffold_10	24758	5	3559	0.301029996
scaffold_10	24759	5	3560	0.301029996
scaffold_10	24760	5	3561	0.301029996
scaffold_10	24761	5	3562	0.301029996
scaffold_10	24762	5	3563	0.301029996
scaffold_10	24763	5	3564	0.301029996
scaffold_10	24764	5	3565	0.301029996
scaffold_10	24765	5	3566	0.301029996
scaffold_10	24766	5	3567	0.301029996
scaffold_10	24767	5	3568	0.301029996
scaffold_10	24768	5	3569	0.301029996
scaffold_10	24769	5	3570	0.301029996
scaffold_10	24770	5	3571	0.301029996
scaffold_10	24771	5	3572	0.301029996
scaffold_10	24772	5	3573	0.301029996
scaffold_10	24773	5	3574	0.301029996
scaffold_10	24774	5	3575	0.301029996
scaffold_10	24775	5	3576	0.301029996
scaffold_10	24776	5	3577	0.301029996
scaffold_10	24777	5	3578	0.301029996
scaffold_10	24778	5	3579	0.301029996
scaffold_10	24779	5	3580	0.301029996
scaffold_10	24780	5	3581	0.301029996
scaffold_10	24781	5	3582	0.301029996
scaffold_10	24782	5	3583	0.301029996
scaffold_10	24783	5	3584	0.301029996
scaffold_10	24784	5	3585	0.301029996
scaffold_10	24785	5	3586	0.301029996
scaffold_10	24786	5	3587	0.301029996
scaffold_10	24787	5	3588	0.301029996
scaffold_10	24788	5	3589	0.301029996
scaffold_10	24789	5	3590	0.301029996
scaffold_10	24790	5	3591	0.301029996
scaffold_10	24791	5	3592	0.301029996
scaffold_10	24792	5	3593	0.301029996
scaffold_10	24793	5	3594	0.301029996
scaffold_10	24794	5	3595	0.301029996
scaffold_10	24795	5	3596	0.301029996
scaffold_10	24796	5	3597	0.301029996
scaffold_10	24797	5	3598	0.301029996
scaffold_10	24798	5	3599	0.301029996
scaffold_10	24799	5	3600	0.301029996
scaffold_10	24800	5	3601	0.301029996
scaffold_10	24801	5	3602	0.301029996
scaffold_10	24802	5	3603	0.301029996
scaffold_10	24803	5	3604	0.301029996
scaffold_10	24804	5	3605	0.301029996
scaffold_10	24805	5	3606	0.301029996
scaffold_10	24806	5	3607	0.301029996
scaffold_10	24807	5	3608	0.301029996
scaffold_10	24808	5	3609	0.301029996
scaffold_10	24809	5	3610	0.301029996
scaffold_10	24810	5	3611	0.301029996
scaffold_10	24811	5	3612	0.301029996
scaffold_10	24812	5	3613	0.301029996
scaffold_10	24813	5	3614	0.301029996
scaffold_10	24814	5	3615	0.301029996
scaffold_10	24815	5	3616	0.301029996
scaffold_10	24816	5	3617	0.301029996
scaffold_10	24817	5	3618	0.301029996
scaffold_10	24818	5	3619	0.301029996
scaffold_10	24819	5	3620	0.301029996
scaffold_10	24820	5	3621	0.301029996
scaffold_10	24821	5	3622	0.301029996
scaffold_10	24822	5	3623	0.301029996
scaffold_10	24823	5	3624	0.301029996
scaffold_10	24824	5	3625	0.301029996
scaffold_10	24825	5	3626	0.301029996
scaffold_10	24826	5	3627	0.301029996
scaffold_10	24827	5	3628	0.301029996
scaffold_10	24828	5	3629	0.301029996
scaffold_10	24829	5	3630	0.301029996
scaffold_10	24830	5	3631	0.301029996
scaffold_10	24831	5	3632	0.301029996
scaffold_10	24832	5	3633	0.301029996
scaffold_10	24833	5	3634	0.301029996
scaffold_10	24834	5	3635	0.301029996
scaffold_10	24835	5	3636	0.301029996
scaffold_10	24836	5	3637	0.301029996
scaffold_10	24837	5	3638	0.301029996
scaffold_10	24838	5	3639	0.301029996
scaffold_10	24839	5	3640	0.301029996
scaffold_10	24840	5	3641	0.301029996
scaffold_10	24841	5	3642	0.301029996
scaffold_10	24842	5	3643	0.301029996
scaffold_10	24843	5	3644	0.301029996
scaffold_10	24844	5	3645	0.301029996
scaffold_10	24845	5	3646	0.301029996
scaffold_10	24846	5	3647	0.301029996
scaffold_10	24847	5	3648	0.301029996
scaffold_10	24848	5	3649	0.301029996
scaffold_10	24849	5	3650	0.301029996
scaffold_10	24850	5	3651	0.301029996
scaffold_10	24851	5	3652	0.301029996
scaffold_10	24852	5	3653	0.301029996
scaffold_10	24853	5	3654	0.301029996
scaffold_10	24854	5	3655	0.301029996
scaffold_10	24855	5	3656	0.301029996
scaffold_10	24856	5	3657	0.301029996
scaffold_10	24857	5	3658	0.301029996
scaffold_10	24858	5	3659	0.301029996
scaffold_10	24859	5	3660	0.301029996
scaffold_10	24860	5	3661	0.301029996
scaffold_10	24861	5	3662	0.301029996
scaffold_10	24862	5	3663	0.301029996
scaffold_10	24863	5	3664	0.301029996
scaffold_10	24864	5	3665	0.301029996
scaffold_10	24865	5	3666	0.301029996
scaffold_10	24866	5	3667	0.301029996
scaffold_10	24867	5	3668	0.301029996
scaffold_10	24868	5	3669	0.301029996
scaffold_10	24869	5	3670	0.301029996
scaffold_10	24870	5	3671	0.301029996
scaffold_10	24871	5	3672	0.301029996
scaffold_10	24872	5	3673	0.301029996
scaffold_10	24873	5	3674	0.301029996
scaffold_10	24874	5	3675	0.301029996
scaffold_10	24875	5	3676	0.301029996
scaffold_10	24876	5	3677	0.301029996
scaffold_10	24877	5	3678	0.301029996
scaffold_10	24878	5	3679	0.301029996
scaffold_10	24879	7	3680	0.301029996
scaffold_10	24880	7	3681	0.301029996
scaffold_10	24881	7	3682	0.301029996
scaffold_10	24882	7	3683	0.301029996
scaffold_10	24883	7	3684	0.301029996
scaffold_10	24884	7	3685	0.301029996
scaffold_10	24885	7	3686	0.301029996
scaffold_10	24886	7	3687	0.301029996
scaffold_10	24887	7	3688	0.301029996
scaffold_10	24888	7	3689	0.301029996
scaffold_10	24889	7	3690	0.301029996
scaffold_10	24890	7	3691	0.301029996
scaffold_10	24891	7	3692	0.301029996
scaffold_10	24892	7	3693	0.301029996
scaffold_10	24893	7	3694	0.301029996
scaffold_10	24894	7	3695	0.301029996
scaffold_10	24895	7	3696	0.301029996
scaffold_10	24896	7	3697	0.301029996
scaffold_10	24897	7	3698	0.301029996
scaffold_10	24898	7	3699	0.301029996
scaffold_10	24899	7	3700	0.301029996
scaffold_10	24900	7	3701	0.301029996
scaffold_10	24901	7	3702	0.301029996
scaffold_10	24902	7	3703	0.301029996
scaffold_10	24903	7	3704	0.301029996
scaffold_10	24904	7	3705	0.301029996
scaffold_10	24905	6	3706	0.301029996
scaffold_10	24906	7	3707	0.301029996
scaffold_10	24907	7	3708	0.301029996
scaffold_10	24908	7	3709	0.301029996
scaffold_10	24909	7	3710	0.301029996
scaffold_10	24910	7	3711	0.301029996
scaffold_10	24911	7	3712	0.301029996
scaffold_10	24912	7	3713	0.301029996
scaffold_10	24913	7	3714	0.301029996
scaffold_10	24914	7	3715	0.301029996
scaffold_10	24915	7	3716	0.301029996
scaffold_10	24916	7	3717	0.301029996
scaffold_10	24917	7	3718	0.301029996
scaffold_10	24918	7	3719	0.301029996
scaffold_10	24919	7	3720	0.301029996
scaffold_10	24920	7	3721	0.301029996
scaffold_10	24921	7	3722	0.301029996
scaffold_10	24922	7	3723	0.301029996
scaffold_10	24923	7	3724	0.301029996
scaffold_10	24924	7	3725	0.301029996
scaffold_10	24925	7	3726	0.301029996
scaffold_10	24926	7	3727	0.301029996
scaffold_10	24927	7	3728	0.301029996
scaffold_10	24928	7	3729	0.301029996
scaffold_10	24929	7	3730	0.301029996
scaffold_10	24930	7	3731	0.301029996
scaffold_10	24931	7	3732	0.301029996
scaffold_10	24932	7	3733	0.301029996
scaffold_10	24933	7	3734	0.301029996
scaffold_10	24934	7	3735	0.301029996
scaffold_10	24935	7	3736	0.301029996
scaffold_10	24936	7	3737	0.301029996
scaffold_10	24937	7	3738	0.301029996
scaffold_10	24938	7	3739	0.301029996
scaffold_10	24939	7	3740	0.301029996
scaffold_10	24940	7	3741	0.301029996
scaffold_10	24941	7	3742	0.301029996
scaffold_10	24942	7	3743	0.301029996
scaffold_10	24943	7	3744	0.301029996
scaffold_10	24944	7	3745	0.301029996
scaffold_10	24945	7	3746	0.301029996
scaffold_10	24946	7	3747	0.301029996
scaffold_10	24947	6	3748	0.301029996
scaffold_10	24948	7	3749	0.301029996
scaffold_10	24949	7	3750	0.301029996
scaffold_10	24950	7	3751	0.301029996
scaffold_10	24951	7	3752	0.301029996
scaffold_10	24952	7	3753	0.301029996
scaffold_10	24953	7	3754	0.301029996
scaffold_10	24954	7	3755	0.301029996
scaffold_10	24955	6	3756	0.301029996
scaffold_10	24956	7	3757	0.301029996
scaffold_10	24957	7	3758	0.301029996
scaffold_10	24958	9	3759	0.301029996
scaffold_10	24959	9	3760	0.301029996
scaffold_10	24960	9	3761	0.301029996
scaffold_10	24961	9	3762	0.301029996
scaffold_10	24962	9	3763	0.301029996
scaffold_10	24963	9	3764	0.301029996
scaffold_10	24964	9	3765	0.301029996
scaffold_10	24965	9	3766	0.301029996
scaffold_10	24966	9	3767	0.301029996
scaffold_10	24967	9	3768	0.301029996
scaffold_10	24968	9	3769	0.301029996
scaffold_10	24969	9	3770	0.301029996
scaffold_10	24970	9	3771	0.301029996
scaffold_10	24971	9	3772	0.301029996
scaffold_10	24972	9	3773	0.301029996
scaffold_10	24973	9	3774	0.301029996
scaffold_10	24974	9	3775	0.301029996
scaffold_10	24975	9	3776	0.301029996
scaffold_10	24976	9	3777	0.301029996
scaffold_10	24977	9	3778	0.301029996
scaffold_10	24978	9	3779	0.301029996
scaffold_10	24979	9	3780	0.301029996
scaffold_10	24980	8	3781	0.301029996
scaffold_10	24981	9	3782	0.301029996
scaffold_10	24982	9	3783	0.301029996
scaffold_10	24983	9	3784	0.301029996
scaffold_10	24984	9	3785	0.301029996
scaffold_10	24985	9	3786	0.301029996
scaffold_10	24986	9	3787	0.301029996
scaffold_10	24987	9	3788	0.301029996
scaffold_10	24988	9	3789	0.301029996
scaffold_10	24989	9	3790	0.301029996
scaffold_10	24990	9	3791	0.301029996
scaffold_10	24991	9	3792	0.301029996
scaffold_10	24992	9	3793	0.301029996
scaffold_10	24993	9	3794	0.301029996
scaffold_10	24994	9	3795	0.301029996
scaffold_10	24995	9	3796	0.301029996
scaffold_10	24996	9	3797	0.301029996
scaffold_10	24997	9	3798	0.301029996
scaffold_10	24998	9	3799	0.301029996
scaffold_10	24999	9	3800	0.301029996
scaffold_10	25000	9	3801	0.301029996
scaffold_10	25001	9	3802	0.301029996
scaffold_10	25002	9	3803	0.301029996
scaffold_10	25003	9	3804	0.301029996
scaffold_10	25004	9	3805	0.301029996
scaffold_10	25005	9	3806	0.301029996
scaffold_10	25006	9	3807	0.301029996
scaffold_10	25007	9	3808	0.301029996
scaffold_10	25008	9	3809	0.301029996
scaffold_10	25009	9	3810	0.301029996
scaffold_10	25010	8	3811	0.301029996
scaffold_10	25011	9	3812	0.301029996
scaffold_10	25012	9	3813	0.301029996
scaffold_10	25013	9	3814	0.301029996
scaffold_10	25014	9	3815	0.301029996
scaffold_10	25015	9	3816	0.301029996
scaffold_10	25016	9	3817	0.301029996
scaffold_10	25017	8	3818	0.301029996
scaffold_10	25018	9	3819	0.301029996
scaffold_10	25019	9	3820	0.301029996
scaffold_10	25020	9	3821	0.301029996
scaffold_10	25021	9	3822	0.301029996
scaffold_10	25022	9	3823	0.301029996
scaffold_10	25023	9	3824	0.301029996
scaffold_10	25024	9	3825	0.301029996
scaffold_10	25025	9	3826	0.301029996
scaffold_10	25026	9	3827	0.301029996
scaffold_10	25027	9	3828	0.301029996
scaffold_10	25028	9	3829	0.301029996
scaffold_10	25029	7	3830	0.301029996
scaffold_10	25030	7	3831	0.301029996
scaffold_10	25031	7	3832	0.301029996
scaffold_10	25032	7	3833	0.301029996
scaffold_10	25033	7	3834	0.301029996
scaffold_10	25034	7	3835	0.301029996
scaffold_10	25035	7	3836	0.301029996
scaffold_10	25036	7	3837	0.301029996
scaffold_10	25037	7	3838	0.301029996
scaffold_10	25038	7	3839	0.301029996
scaffold_10	25039	7	3840	0.301029996
scaffold_10	25040	7	3841	0.301029996
scaffold_10	25041	7	3842	0.301029996
scaffold_10	25042	7	3843	0.301029996
scaffold_10	25043	7	3844	0.301029996
scaffold_10	25044	7	3845	0.301029996
scaffold_10	25045	7	3846	0.301029996
scaffold_10	25046	7	3847	0.301029996
scaffold_10	25047	7	3848	0.301029996
scaffold_10	25048	7	3849	0.301029996
scaffold_10	25049	7	3850	0.301029996
scaffold_10	25050	7	3851	0.301029996
scaffold_10	25051	7	3852	0.301029996
scaffold_10	25052	7	3853	0.301029996
scaffold_10	25053	7	3854	0.301029996
scaffold_10	25054	7	3855	0.301029996
scaffold_10	25055	7	3856	0.301029996
scaffold_10	25056	7	3857	0.301029996
scaffold_10	25057	7	3858	0.301029996
scaffold_10	25058	7	3859	0.301029996
scaffold_10	25059	7	3860	0.301029996
scaffold_10	25060	7	3861	0.301029996
scaffold_10	25061	7	3862	0.301029996
scaffold_10	25062	7	3863	0.301029996
scaffold_10	25063	7	3864	0.301029996
scaffold_10	25064	7	3865	0.301029996
scaffold_10	25065	7	3866	0.301029996
scaffold_10	25066	7	3867	0.301029996
scaffold_10	25067	7	3868	0.301029996
scaffold_10	25068	7	3869	0.301029996
scaffold_10	25069	7	3870	0.301029996
scaffold_10	25070	7	3871	0.301029996
scaffold_10	25071	7	3872	0.301029996
scaffold_10	25072	7	3873	0.301029996
scaffold_10	25073	9	3874	0.301029996
scaffold_10	25074	9	3875	0.301029996
scaffold_10	25075	9	3876	0.301029996
scaffold_10	25076	9	3877	0.301029996
scaffold_10	25077	9	3878	0.301029996
scaffold_10	25078	9	3879	0.301029996
scaffold_10	25079	9	3880	0.301029996
scaffold_10	25080	9	3881	0.301029996
scaffold_10	25081	9	3882	0.301029996
scaffold_10	25082	9	3883	0.301029996
scaffold_10	25083	9	3884	0.301029996
scaffold_10	25084	9	3885	0.301029996
scaffold_10	25085	9	3886	0.301029996
scaffold_10	25086	9	3887	0.301029996
scaffold_10	25087	9	3888	0.301029996
scaffold_10	25088	9	3889	0.301029996
scaffold_10	25089	9	3890	0.301029996
scaffold_10	25090	9	3891	0.301029996
scaffold_10	25091	9	3892	0.301029996
scaffold_10	25092	9	3893	0.301029996
scaffold_10	25093	9	3894	0.301029996
scaffold_10	25094	9	3895	0.301029996
scaffold_10	25095	9	3896	0.301029996
scaffold_10	25096	9	3897	0.301029996
scaffold_10	25097	9	3898	0.301029996
scaffold_10	25098	9	3899	0.301029996
scaffold_10	25099	9	3900	0.301029996
scaffold_10	25100	9	3901	0.301029996
scaffold_10	25101	9	3902	0.301029996
scaffold_10	25102	9	3903	0.301029996
scaffold_10	25103	9	3904	0.301029996
scaffold_10	25104	9	3905	0.301029996
scaffold_10	25105	9	3906	0.301029996
scaffold_10	25106	9	3907	0.301029996
scaffold_10	25107	9	3908	0.301029996
scaffold_10	25108	9	3909	0.301029996
scaffold_10	25109	9	3910	0.301029996
scaffold_10	25110	9	3911	0.301029996
scaffold_10	25111	9	3912	0.301029996
scaffold_10	25112	9	3913	0.301029996
scaffold_10	25113	9	3914	0.301029996
scaffold_10	25114	9	3915	0.301029996
scaffold_10	25115	8	3916	0.301029996
scaffold_10	25116	9	3917	0.301029996
scaffold_10	25117	9	3918	0.301029996
scaffold_10	25118	9	3919	0.301029996
scaffold_10	25119	9	3920	0.301029996
scaffold_10	25120	9	3921	0.301029996
scaffold_10	25121	9	3922	0.301029996
scaffold_10	25122	9	3923	0.301029996
scaffold_10	25123	9	3924	0.301029996
scaffold_10	25124	9	3925	0.301029996
scaffold_10	25125	9	3926	0.301029996
scaffold_10	25126	9	3927	0.301029996
scaffold_10	25127	9	3928	0.301029996
scaffold_10	25128	9	3929	0.301029996
scaffold_10	25129	8	3930	0.301029996
scaffold_10	25130	9	3931	0.301029996
scaffold_10	25131	9	3932	0.301029996
scaffold_10	25132	9	3933	0.301029996
scaffold_10	25133	9	3934	0.301029996
scaffold_10	25134	9	3935	0.301029996
scaffold_10	25135	9	3936	0.301029996
scaffold_10	25136	9	3937	0.301029996
scaffold_10	25137	9	3938	0.301029996
scaffold_10	25138	9	3939	0.301029996
scaffold_10	25139	9	3940	0.301029996
scaffold_10	25140	9	3941	0.301029996
scaffold_10	25141	9	3942	0.301029996
scaffold_10	25142	9	3943	0.301029996
scaffold_10	25143	9	3944	0.301029996
scaffold_10	25144	9	3945	0.301029996
scaffold_10	25145	9	3946	0.301029996
scaffold_10	25146	9	3947	0.301029996
scaffold_10	25147	9	3948	0.301029996
scaffold_10	25148	9	3949	0.301029996
scaffold_10	25149	9	3950	0.301029996
scaffold_10	25150	9	3951	0.301029996
scaffold_10	25151	9	3952	0.301029996
scaffold_10	25152	9	3953	0.301029996
scaffold_10	25153	8	3954	0.301029996
scaffold_10	25154	9	3955	0.301029996
scaffold_10	25155	9	3956	0.301029996
scaffold_10	25156	9	3957	0.301029996
scaffold_10	25157	9	3958	0.301029996
scaffold_10	25158	9	3959	0.301029996
scaffold_10	25159	9	3960	0.301029996
scaffold_10	25160	9	3961	0.301029996
scaffold_10	25161	9	3962	0.301029996
scaffold_10	25162	9	3963	0.301029996
scaffold_10	25163	9	3964	0.301029996
scaffold_10	25164	9	3965	0.301029996
scaffold_10	25165	9	3966	0.301029996
scaffold_10	25166	9	3967	0.301029996
scaffold_10	25167	9	3968	0.301029996
scaffold_10	25168	9	3969	0.301029996
scaffold_10	25169	9	3970	0.301029996
scaffold_10	25170	9	3971	0.301029996
scaffold_10	25171	9	3972	0.301029996
scaffold_10	25172	9	3973	0.301029996
scaffold_10	25173	9	3974	0.301029996
scaffold_10	25174	9	3975	0.301029996
scaffold_10	25175	9	3976	0.301029996
scaffold_10	25176	9	3977	0.301029996
scaffold_10	25177	9	3978	0.301029996
scaffold_10	25178	9	3979	0.301029996
scaffold_10	25179	9	3980	0.301029996
scaffold_10	25180	9	3981	0.301029996
scaffold_10	25181	9	3982	0.301029996
scaffold_10	25182	9	3983	0.301029996
scaffold_10	25183	9	3984	0.301029996
scaffold_10	25184	9	3985	0.301029996
scaffold_10	25185	9	3986	0.301029996
scaffold_10	25186	9	3987	0.301029996
scaffold_10	25187	9	3988	0.301029996
scaffold_10	25188	9	3989	0.301029996
scaffold_10	25189	9	3990	0.301029996
scaffold_10	25190	9	3991	0.301029996
scaffold_10	25191	9	3992	0.301029996
scaffold_10	25192	9	3993	0.301029996
scaffold_10	25193	9	3994	0.301029996
scaffold_10	25194	9	3995	0.301029996
scaffold_10	25195	7	3996	0.301029996
scaffold_10	25196	7	3997	0.301029996
scaffold_10	25197	7	3998	0.301029996
scaffold_10	25198	7	3999	0.301029996
scaffold_10	25199	7	4000	0.301029996
scaffold_10	25200	7	4001	0.301029996
scaffold_10	25201	7	4002	0.301029996
scaffold_10	25202	7	4003	0.301029996
scaffold_10	25203	7	4004	0.301029996
scaffold_10	25204	7	4005	0.301029996
scaffold_10	25205	7	4006	0.301029996
scaffold_10	25206	7	4007	0.301029996
scaffold_10	25207	7	4008	0.301029996
scaffold_10	25208	7	4009	0.301029996
scaffold_10	25209	7	4010	0.301029996
scaffold_10	25210	7	4011	0.301029996
scaffold_10	25211	7	4012	0.301029996
scaffold_10	25212	7	4013	0.301029996
scaffold_10	25213	7	4014	0.301029996
scaffold_10	25214	7	4015	0.301029996
scaffold_10	25215	7	4016	0.301029996
scaffold_10	25216	7	4017	0.301029996
scaffold_10	25217	7	4018	0.301029996
scaffold_10	25218	7	4019	0.301029996
scaffold_10	25219	7	4020	0.301029996
scaffold_10	25220	7	4021	0.301029996
scaffold_10	25221	7	4022	0.301029996
scaffold_10	25222	7	4023	0.301029996
scaffold_10	25223	5	4024	0.301029996
scaffold_10	25224	5	4025	0.301029996
scaffold_10	25225	5	4026	0.301029996
scaffold_10	25226	5	4027	0.301029996
scaffold_10	25227	5	4028	0.301029996
scaffold_10	25228	5	4029	0.301029996
scaffold_10	25229	5	4030	0.301029996
scaffold_10	25230	5	4031	0.301029996
scaffold_10	25231	5	4032	0.301029996
scaffold_10	25232	5	4033	0.301029996
scaffold_10	25233	5	4034	0.301029996
scaffold_10	25234	5	4035	0.301029996
scaffold_10	25235	5	4036	0.301029996
scaffold_10	25236	5	4037	0.301029996
scaffold_10	25237	5	4038	0.301029996
scaffold_10	25238	5	4039	0.301029996
scaffold_10	25239	5	4040	0.301029996
scaffold_10	25240	5	4041	0.301029996
scaffold_10	25241	5	4042	0.301029996
scaffold_10	25242	5	4043	0.301029996
scaffold_10	25243	5	4044	0.301029996
scaffold_10	25244	5	4045	0.301029996
scaffold_10	25245	5	4046	0.301029996
scaffold_10	25246	5	4047	0.301029996
scaffold_10	25247	5	4048	0.301029996
scaffold_10	25248	5	4049	0.301029996
scaffold_10	25249	5	4050	0.301029996
scaffold_10	25250	5	4051	0.301029996
